frame_index,sequence_group,image_path,actual_steering_angle,predicted_steering_angle,error,absolute_error,lane_change_detected
149,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_51_981.jpg,0.0,0.03346533328294754,0.03346533328294754,0.03346533328294754,0
150,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_52_048.jpg,0.0,0.028298210352659225,0.028298210352659225,0.028298210352659225,0
151,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_52_120.jpg,0.0,-0.005005999468266964,-0.005005999468266964,0.005005999468266964,0
152,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_52_188.jpg,0.0,-0.012294233776628971,-0.012294233776628971,0.012294233776628971,0
153,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_52_257.jpg,0.0,-0.007016753777861595,-0.007016753777861595,0.007016753777861595,0
154,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_52_325.jpg,0.0,-0.031876035034656525,-0.031876035034656525,0.031876035034656525,0
155,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_52_394.jpg,0.0,-0.04329189285635948,-0.04329189285635948,0.04329189285635948,0
156,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_52_463.jpg,0.0,-0.039411675184965134,-0.039411675184965134,0.039411675184965134,0
157,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_52_531.jpg,0.0,-0.03482183814048767,-0.03482183814048767,0.03482183814048767,0
158,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_52_598.jpg,-0.2,0.022376926615834236,0.22237692661583425,0.22237692661583425,0
159,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_52_667.jpg,0.0,0.05189545452594757,0.05189545452594757,0.05189545452594757,0
160,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_52_737.jpg,-0.05,-0.0390784852206707,0.010921514779329303,0.010921514779329303,0
161,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_52_804.jpg,-0.2,-0.08509515225887299,0.11490484774112703,0.11490484774112703,0
162,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_52_875.jpg,-0.35,-0.12616971135139465,0.22383028864860532,0.22383028864860532,0
163,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_52_945.jpg,0.0,-0.16062544286251068,-0.16062544286251068,0.16062544286251068,0
164,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_53_014.jpg,-0.1,-0.14514745771884918,-0.04514745771884918,0.04514745771884918,0
165,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_53_081.jpg,-0.3,-0.13014811277389526,0.16985188722610473,0.16985188722610473,0
166,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_53_153.jpg,0.0,-0.1568373739719391,-0.1568373739719391,0.1568373739719391,0
167,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_53_224.jpg,-0.05,-0.1817386895418167,-0.13173868954181672,0.13173868954181672,0
168,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_53_291.jpg,-0.2,-0.3144589066505432,-0.1144589066505432,0.1144589066505432,0
169,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_53_360.jpg,-0.4,-0.5673854947090149,-0.16738549470901487,0.16738549470901487,0
170,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_53_428.jpg,-0.5500001,-0.7146762013435364,-0.16467610134353639,0.16467610134353639,0
171,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_53_499.jpg,-0.7500002,-0.8362815976142883,-0.08628139761428832,0.08628139761428832,0
172,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_53_565.jpg,0.0,-0.6611098051071167,-0.6611098051071167,0.6611098051071167,0
173,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_53_632.jpg,0.0,-0.738211989402771,-0.738211989402771,0.738211989402771,0
174,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_53_703.jpg,-0.05,-0.6031803488731384,-0.5531803488731384,0.5531803488731384,0
175,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_53_773.jpg,-0.2,-0.4303095042705536,-0.23030950427055358,0.23030950427055358,0
176,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_53_844.jpg,-0.4,-0.659113347530365,-0.25911334753036497,0.25911334753036497,1
177,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_53_915.jpg,-0.5500001,-0.6155599355697632,-0.06555983556976319,0.06555983556976319,1
178,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_53_986.jpg,-0.7500002,-0.6655985116958618,0.08440168830413819,0.08440168830413819,1
179,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_54_053.jpg,-0.9000002,-0.35030168294906616,0.5496985170509339,0.5496985170509339,1
180,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_54_121.jpg,0.0,-0.2696262001991272,-0.2696262001991272,0.2696262001991272,1
181,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_54_189.jpg,0.0,-0.18824876844882965,-0.18824876844882965,0.18824876844882965,1
182,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_54_261.jpg,0.0,-0.13744467496871948,-0.13744467496871948,0.13744467496871948,1
183,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_54_331.jpg,-0.15,-0.10091671347618103,0.049083286523818964,0.049083286523818964,1
184,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_54_401.jpg,-0.35,-0.10701511055231094,0.24298488944768903,0.24298488944768903,1
185,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_54_471.jpg,-0.5000001,-0.15621529519557953,0.3437848048044204,0.3437848048044204,1
186,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_54_540.jpg,-0.7,-0.07538523524999619,0.6246147647500038,0.6246147647500038,1
187,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_54_609.jpg,0.0,-0.09447730332612991,-0.09447730332612991,0.09447730332612991,0
188,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_54_677.jpg,0.0,-0.04293232038617134,-0.04293232038617134,0.04293232038617134,0
189,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_54_746.jpg,-0.1,-0.08107500523328781,0.018924994766712194,0.018924994766712194,0
190,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_54_817.jpg,-0.3,-0.13740728795528412,0.16259271204471587,0.16259271204471587,0
191,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_54_883.jpg,-0.45,-0.1681755632162094,0.2818244367837906,0.2818244367837906,0
192,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_54_952.jpg,-0.6000001,-0.016880717128515244,0.5831193828714848,0.5831193828714848,0
193,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_55_021.jpg,0.0,-0.054373666644096375,-0.054373666644096375,0.054373666644096375,0
194,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_55_088.jpg,0.0,-0.022583622485399246,-0.022583622485399246,0.022583622485399246,0
195,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_55_157.jpg,0.0,-0.11991746723651886,-0.11991746723651886,0.11991746723651886,0
196,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_55_225.jpg,0.1,-0.22851534187793732,-0.3285153418779373,0.3285153418779373,0
197,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_55_292.jpg,0.25,-0.2587067484855652,-0.5087067484855652,0.5087067484855652,0
198,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_55_360.jpg,0.0,-0.38561850786209106,-0.38561850786209106,0.38561850786209106,0
199,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_55_429.jpg,0.0,-0.23010002076625824,-0.23010002076625824,0.23010002076625824,0
200,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_55_498.jpg,0.0,-0.22716106474399567,-0.22716106474399567,0.22716106474399567,0
201,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_55_566.jpg,0.0,-0.11271881312131882,-0.11271881312131882,0.11271881312131882,0
202,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_55_635.jpg,0.0,0.06894956529140472,0.06894956529140472,0.06894956529140472,0
203,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_55_702.jpg,0.15,0.05897778645157814,-0.09102221354842185,0.09102221354842185,0
204,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_55_770.jpg,0.3,0.14068171381950378,-0.1593182861804962,0.1593182861804962,0
205,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_55_838.jpg,0.5000001,0.04614785313606262,-0.4538522468639373,0.4538522468639373,0
206,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_55_905.jpg,0.6500001,-0.0031907116062939167,-0.6531908116062939,0.6531908116062939,0
207,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_55_974.jpg,0.0,-0.03900608792901039,-0.03900608792901039,0.03900608792901039,0
208,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_56_042.jpg,0.0,0.23921871185302734,0.23921871185302734,0.23921871185302734,0
209,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_56_110.jpg,0.15,0.3490724563598633,0.1990724563598633,0.1990724563598633,0
210,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_56_180.jpg,0.35,0.21949666738510132,-0.13050333261489866,0.13050333261489866,1
211,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_56_247.jpg,0.5000001,0.2802257835865021,-0.21977431641349787,0.21977431641349787,1
212,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_56_315.jpg,0.6500001,0.27317744493484497,-0.376822655065155,0.376822655065155,0
213,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_56_383.jpg,0.8500001,0.07173816114664078,-0.7782619388533593,0.7782619388533593,0
214,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_56_451.jpg,1.0,-0.0005017867079004645,-1.0005017867079005,1.0005017867079005,1
215,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_56_519.jpg,1.0,0.020214689895510674,-0.9797853101044893,0.9797853101044893,0
216,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_56_586.jpg,1.0,0.07687758654356003,-0.92312241345644,0.92312241345644,0
217,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_56_654.jpg,0.0,0.03810380771756172,0.03810380771756172,0.03810380771756172,0
218,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_56_721.jpg,0.0,0.12135867774486542,0.12135867774486542,0.12135867774486542,0
219,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_56_788.jpg,0.0,-0.0037812544032931328,-0.0037812544032931328,0.0037812544032931328,0
220,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_56_855.jpg,0.0,-0.0386931374669075,-0.0386931374669075,0.0386931374669075,0
221,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_56_924.jpg,0.0,-0.040724460035562515,-0.040724460035562515,0.040724460035562515,0
222,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_56_993.jpg,0.0,-0.007945547811686993,-0.007945547811686993,0.007945547811686993,0
223,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_57_063.jpg,0.0,0.04549297317862511,0.04549297317862511,0.04549297317862511,0
224,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_57_129.jpg,0.0,-0.06803026795387268,-0.06803026795387268,0.06803026795387268,0
225,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_57_197.jpg,0.1,-0.12121758610010147,-0.22121758610010148,0.22121758610010148,0
226,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_57_264.jpg,0.25,0.045501627027988434,-0.20449837297201157,0.20449837297201157,0
227,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_57_332.jpg,0.4,-0.33053165674209595,-0.730531656742096,0.730531656742096,0
228,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_57_402.jpg,0.6000001,-0.0069479322992265224,-0.6069480322992266,0.6069480322992266,1
229,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_57_472.jpg,0.7500002,0.19596385955810547,-0.5540363404418945,0.5540363404418945,1
230,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_57_540.jpg,0.9500002,0.2546437084674835,-0.6953564915325164,0.6953564915325164,1
231,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_57_608.jpg,1.0,0.38263049721717834,-0.6173695027828217,0.6173695027828217,1
232,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_57_677.jpg,1.0,0.27121567726135254,-0.7287843227386475,0.7287843227386475,1
233,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_57_743.jpg,1.0,-0.0972059890627861,-1.097205989062786,1.097205989062786,1
234,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_57_813.jpg,1.0,0.0352352075278759,-0.9647647924721241,0.9647647924721241,1
235,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_57_881.jpg,0.0,0.18503887951374054,0.18503887951374054,0.18503887951374054,1
236,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_57_948.jpg,0.0,0.19693216681480408,0.19693216681480408,0.19693216681480408,1
237,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_58_018.jpg,0.0,0.03887435421347618,0.03887435421347618,0.03887435421347618,1
238,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_58_088.jpg,0.0,-0.029471904039382935,-0.029471904039382935,0.029471904039382935,1
239,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_58_155.jpg,0.15,0.005206985864788294,-0.1447930141352117,0.1447930141352117,1
240,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_58_222.jpg,0.35,-0.022055242210626602,-0.3720552422106266,0.3720552422106266,1
241,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_58_291.jpg,-0.05,-0.08874015510082245,-0.038740155100822446,0.038740155100822446,1
242,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_58_360.jpg,-0.25,-0.20147813856601715,0.04852186143398285,0.04852186143398285,1
243,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_58_428.jpg,-0.4,-0.2978793680667877,0.1021206319332123,0.1021206319332123,1
244,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_58_500.jpg,-0.6000001,-0.2789372503757477,0.32106284962425236,0.32106284962425236,1
245,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_58_567.jpg,-0.7500002,-0.3995700180530548,0.3504301819469452,0.3504301819469452,1
246,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_58_635.jpg,-0.9000002,-0.28985080122947693,0.6101493987705231,0.6101493987705231,1
247,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_58_705.jpg,-1.0,-0.3591679632663727,0.6408320367336273,0.6408320367336273,0
248,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_58_774.jpg,-1.0,-0.31677427887916565,0.6832257211208344,0.6832257211208344,0
249,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_58_841.jpg,0.0,-0.28916653990745544,-0.28916653990745544,0.28916653990745544,0
250,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_58_910.jpg,0.0,0.124439537525177,0.124439537525177,0.124439537525177,0
251,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_58_978.jpg,0.0,-0.11733346432447433,-0.11733346432447433,0.11733346432447433,1
252,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_59_045.jpg,0.0,-0.08102841675281525,-0.08102841675281525,0.08102841675281525,1
253,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_59_113.jpg,0.05,-0.10965360701084137,-0.15965360701084136,0.15965360701084136,1
254,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_59_180.jpg,0.0,-0.13488063216209412,-0.13488063216209412,0.13488063216209412,1
255,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_59_250.jpg,0.0,-0.2384427785873413,-0.2384427785873413,0.2384427785873413,1
256,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_59_319.jpg,0.0,-0.011218647472560406,-0.011218647472560406,0.011218647472560406,1
257,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_59_387.jpg,0.15,0.0319342166185379,-0.11806578338146209,0.11806578338146209,1
258,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_59_455.jpg,0.3,-0.031492654234170914,-0.3314926542341709,0.3314926542341709,1
259,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_59_524.jpg,0.5000001,0.06908375769853592,-0.43091634230146403,0.43091634230146403,1
260,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_59_591.jpg,0.0,-0.08942524343729019,-0.08942524343729019,0.08942524343729019,1
261,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_59_661.jpg,0.0,0.15497446060180664,0.15497446060180664,0.15497446060180664,1
262,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_59_728.jpg,0.0,0.07568462193012238,0.07568462193012238,0.07568462193012238,1
263,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_59_798.jpg,0.05,0.1099102646112442,0.0599102646112442,0.0599102646112442,1
264,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_59_866.jpg,0.2,0.19616660475730896,-0.003833395242691051,0.003833395242691051,1
265,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_44_59_934.jpg,0.35,0.195329487323761,-0.154670512676239,0.154670512676239,0
266,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_00_003.jpg,0.0,0.09664372354745865,0.09664372354745865,0.09664372354745865,0
267,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_00_073.jpg,-0.15,0.017196491360664368,0.16719649136066436,0.16719649136066436,0
268,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_00_141.jpg,-0.35,0.15489047765731812,0.5048904776573181,0.5048904776573181,1
269,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_00_209.jpg,-0.5000001,0.1570182740688324,0.6570183740688323,0.6570183740688323,0
270,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_00_278.jpg,0.0,0.04087778180837631,0.04087778180837631,0.04087778180837631,0
271,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_00_346.jpg,0.0,0.027551569044589996,0.027551569044589996,0.027551569044589996,0
272,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_00_413.jpg,0.0,0.06903579831123352,0.06903579831123352,0.06903579831123352,0
273,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_00_482.jpg,0.0,-0.12826281785964966,-0.12826281785964966,0.12826281785964966,0
274,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_00_551.jpg,0.0,-0.2833920121192932,-0.2833920121192932,0.2833920121192932,0
275,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_00_619.jpg,0.0,-0.3905198574066162,-0.3905198574066162,0.3905198574066162,0
276,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_00_686.jpg,0.0,-0.30853110551834106,-0.30853110551834106,0.30853110551834106,0
277,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_00_754.jpg,-0.05,-0.26676592230796814,-0.21676592230796815,0.21676592230796815,0
278,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_00_821.jpg,-0.25,-0.03367969021201134,0.21632030978798866,0.21632030978798866,0
279,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_00_891.jpg,0.0,-0.10852442681789398,-0.10852442681789398,0.10852442681789398,0
280,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_00_958.jpg,0.0,-0.11638534069061279,-0.11638534069061279,0.11638534069061279,0
281,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_01_026.jpg,0.0,-0.19641947746276855,-0.19641947746276855,0.19641947746276855,0
282,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_01_095.jpg,-0.1,-0.1624322384595871,-0.06243223845958709,0.06243223845958709,0
283,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_01_162.jpg,-0.3,-0.13144353032112122,0.16855646967887877,0.16855646967887877,0
284,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_01_230.jpg,0.0,-0.018502257764339447,-0.018502257764339447,0.018502257764339447,0
285,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_01_300.jpg,0.0,-0.0084154661744833,-0.0084154661744833,0.0084154661744833,0
286,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_01_369.jpg,0.0,-0.05036420747637749,-0.05036420747637749,0.05036420747637749,0
287,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_01_438.jpg,0.0,-0.06615085899829865,-0.06615085899829865,0.06615085899829865,0
288,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_01_505.jpg,0.0,-0.09331424534320831,-0.09331424534320831,0.09331424534320831,0
289,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_01_574.jpg,0.0,-0.060422055423259735,-0.060422055423259735,0.060422055423259735,0
290,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_01_644.jpg,0.2,0.00599954416975379,-0.19400045583024622,0.19400045583024622,0
291,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_01_713.jpg,0.0,-0.003983288537710905,-0.003983288537710905,0.003983288537710905,0
292,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_01_783.jpg,0.0,0.03853313997387886,0.03853313997387886,0.03853313997387886,0
293,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_01_851.jpg,0.15,0.027800993993878365,-0.12219900600612163,0.12219900600612163,0
294,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_01_921.jpg,0.35,0.08901358395814896,-0.260986416041851,0.260986416041851,0
295,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_01_990.jpg,0.0,0.08570647984743118,0.08570647984743118,0.08570647984743118,0
